GeneID,JobType,ResourceKey,faultid,CalloutDateTime,StoreKey,Longitude,Latitude,Priority,KPITargetDate,EstimatedJobDuration,HoursToTarget
-1,Dummy Job,2765,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,2767,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,2774,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,2781,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,2860,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3063,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3070,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3194,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3227,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3266,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3368,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3370,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3372,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3373,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3374,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3388,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3396,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3397,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3400,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3401,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3402,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3403,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3404,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3405,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3409,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3410,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3411,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3413,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3439,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3441,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3445,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3450,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3452,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3454,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3459,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3460,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3461,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3464,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3465,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3466,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3467,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3468,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3469,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3470,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3472,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3478,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3488,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3494,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3556,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3570,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3631,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3633,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3641,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3683,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,3720,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4143,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4195,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4277,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4278,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4279,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4282,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4410,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4435,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4581,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4639,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4671,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4705,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4725,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,4783,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,5824,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,5876,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,5916,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,5922,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6002,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6061,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6133,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6154,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6160,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6221,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6222,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6241,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6533,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6767,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6831,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6845,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6869,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,6978,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7030,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7547,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7548,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7553,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7554,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7555,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7556,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7568,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7610,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7636,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7638,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7656,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7660,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7685,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7698,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7715,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7718,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7721,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7731,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7732,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7734,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7810,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7818,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7824,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7850,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7933,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7989,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7992,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7994,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,7998,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8027,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8046,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8062,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8080,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8092,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8123,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8140,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8183,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8194,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8231,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8233,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8247,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8299,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8349,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8379,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8387,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8447,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8458,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8463,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8506,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8541,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8542,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8553,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8567,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8571,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8589,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8699,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8811,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8819,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,8994,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,9000,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,9005,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,9225,0,00:00.0,0,0,0,Low,00:00.0,0,0
-1,Dummy Job,9235,0,00:00.0,0,0,0,Low,00:00.0,0,0
0,Current Location,1501,0,00:00.0,0,147.1528533,-41.450935,Low,00:00.0,0,0
0,Current Location,1502,0,00:00.0,0,144.4451622,-36.96009089,Low,00:00.0,0,0
0,Current Location,1503,0,00:00.0,0,142.514095,-38.18847929,Low,00:00.0,0,0
0,Current Location,1504,0,00:00.0,0,145.1784645,-37.825325,Low,00:00.0,0,0
0,Current Location,1505,0,00:00.0,0,145.0069885,-38.25177,Low,00:00.0,0,0
0,Current Location,1508,0,00:00.0,0,145.2562345,-37.8622715,Low,00:00.0,0,0
0,Current Location,1509,0,00:00.0,0,145.2136413,-38.09489,Low,00:00.0,0,0
0,Current Location,1512,0,00:00.0,0,144.318893,-38.199304,Low,00:00.0,0,0
0,Current Location,1514,0,00:00.0,0,145.0308533,-37.89953167,Low,00:00.0,0,0
0,Current Location,1515,0,00:00.0,0,145.27852,-37.794181,Low,00:00.0,0,0
0,Current Location,1518,0,00:00.0,0,143.8434675,-37.5491015,Low,00:00.0,0,0
0,Current Location,1519,0,00:00.0,0,147.1480703,-41.431103,Low,00:00.0,0,0
0,Current Location,1521,0,00:00.0,0,144.6603111,-37.74363425,Low,00:00.0,0,0
0,Current Location,1529,0,00:00.0,0,145.3099357,-38.01678667,Low,00:00.0,0,0
0,Current Location,1530,0,00:00.0,0,143.9348066,-37.326486,Low,00:00.0,0,0
0,Current Location,1532,0,00:00.0,0,145.04257,-37.6720335,Low,00:00.0,0,0
0,Current Location,1535,0,00:00.0,0,147.2629927,-42.799832,Low,00:00.0,0,0
0,Current Location,1539,0,00:00.0,0,145.4248262,-38.0592854,Low,00:00.0,0,0
0,Current Location,1540,0,00:00.0,0,146.485592,-38.2153675,Low,00:00.0,0,0
0,Current Location,1541,0,00:00.0,0,145.1553988,-37.9563126,Low,00:00.0,0,0
0,Current Location,1543,0,00:00.0,0,145.002129,-37.948962,Low,00:00.0,0,0
0,Current Location,1547,0,00:00.0,0,146.7435795,-41.2914825,Low,00:00.0,0,0
0,Current Location,1548,0,00:00.0,0,143.8553416,-37.41426411,Low,00:00.0,0,0
0,Current Location,1549,0,00:00.0,0,153.2058308,-28.7194025,Low,00:00.0,0,0
0,Current Location,1552,0,00:00.0,0,145.339593,-38.061105,Low,00:00.0,0,0
0,Current Location,1553,0,00:00.0,0,145.2307105,-38.126594,Low,00:00.0,0,0
0,Current Location,1554,0,00:00.0,0,145.028972,-37.71879446,Low,00:00.0,0,0
0,Current Location,1556,0,00:00.0,0,145.2214929,-38.15912652,Low,00:00.0,0,0
0,Current Location,1620,0,00:00.0,0,150.60336,-34.874208,Low,00:00.0,0,0
0,Current Location,1621,0,00:00.0,0,151.0233882,-33.743269,Low,00:00.0,0,0
0,Current Location,1625,0,00:00.0,0,151.10539,-33.965993,Low,00:00.0,0,0
0,Current Location,1628,0,00:00.0,0,153.3918258,-27.99482209,Low,00:00.0,0,0
0,Current Location,1629,0,00:00.0,0,150.8730832,-34.41539983,Low,00:00.0,0,0
0,Current Location,1630,0,00:00.0,0,153.1406217,-27.60327067,Low,00:00.0,0,0
0,Current Location,1632,0,00:00.0,0,153.1243952,-29.8589045,Low,00:00.0,0,0
0,Current Location,1633,0,00:00.0,0,151.0352113,-33.92975725,Low,00:00.0,0,0
0,Current Location,1635,0,00:00.0,0,152.7621746,-27.607347,Low,00:00.0,0,0
0,Current Location,1636,0,00:00.0,0,150.679472,-34.49450517,Low,00:00.0,0,0
0,Current Location,1639,0,00:00.0,0,115.411028,-33.467235,Low,00:00.0,0,0
0,Current Location,1648,0,00:00.0,0,153.0410971,-27.19218533,Low,00:00.0,0,0
0,Current Location,1650,0,00:00.0,0,115.765007,-31.743183,Low,00:00.0,0,0
0,Current Location,1651,0,00:00.0,0,151.464648,-33.264197,Low,00:00.0,0,0
0,Current Location,1652,0,00:00.0,0,151.262696,-27.183356,Low,00:00.0,0,0
0,Current Location,1653,0,00:00.0,0,146.814598,-19.251879,Low,00:00.0,0,0
0,Current Location,1957,0,00:00.0,0,145.159911,-37.919447,Low,00:00.0,0,0
0,Current Location,2023,0,00:00.0,0,145.2882179,-38.06910357,Low,00:00.0,0,0
0,Current Location,2029,0,00:00.0,0,151.1061821,-33.72667171,Low,00:00.0,0,0
0,Current Location,2100,0,00:00.0,0,153.0670337,-27.7398041,Low,00:00.0,0,0
0,Current Location,2102,0,00:00.0,0,153.165108,-27.5143228,Low,00:00.0,0,0
0,Current Location,2120,0,00:00.0,0,151.3727,-33.446702,Low,00:00.0,0,0
0,Current Location,2122,0,00:00.0,0,115.925114,-31.876428,Low,00:00.0,0,0
0,Current Location,2123,0,00:00.0,0,151.0710364,-30.9727928,Low,00:00.0,0,0
0,Current Location,2131,0,00:00.0,0,138.5593409,-34.85826548,Low,00:00.0,0,0
0,Current Location,2157,0,00:00.0,0,151.947568,-27.560992,Low,00:00.0,0,0
0,Current Location,2162,0,00:00.0,0,151.8192665,-32.7562445,Low,00:00.0,0,0
0,Current Location,2171,0,00:00.0,0,146.522008,-41.2467495,Low,00:00.0,0,0
0,Current Location,2240,0,00:00.0,0,145.2682052,-37.79646122,Low,00:00.0,0,0
0,Current Location,2245,0,00:00.0,0,152.7448327,-26.63714367,Low,00:00.0,0,0
0,Current Location,2246,0,00:00.0,0,153.0321963,-27.50968125,Low,00:00.0,0,0
0,Current Location,2251,0,00:00.0,0,153.5447348,-28.1969315,Low,00:00.0,0,0
0,Current Location,2253,0,00:00.0,0,152.9714086,-27.411422,Low,00:00.0,0,0
0,Current Location,2261,0,00:00.0,0,144.5359742,-36.96708877,Low,00:00.0,0,0
0,Current Location,2265,0,00:00.0,0,149.589117,-32.592388,Low,00:00.0,0,0
0,Current Location,2270,0,00:00.0,0,138.5732953,-34.8660085,Low,00:00.0,0,0
0,Current Location,2271,0,00:00.0,0,138.5850795,-34.9783145,Low,00:00.0,0,0
0,Current Location,2273,0,00:00.0,0,138.6632366,-34.8635998,Low,00:00.0,0,0
0,Current Location,2276,0,00:00.0,0,151.182745,-33.797025,Low,00:00.0,0,0
0,Current Location,2278,0,00:00.0,0,152.875926,-31.36839425,Low,00:00.0,0,0
0,Current Location,2279,0,00:00.0,0,151.478517,-32.819944,Low,00:00.0,0,0
0,Current Location,2280,0,00:00.0,0,151.6316285,-32.9290185,Low,00:00.0,0,0
0,Current Location,2281,0,00:00.0,0,151.0964075,-33.84026,Low,00:00.0,0,0
0,Current Location,2282,0,00:00.0,0,150.692841,-34.057318,Low,00:00.0,0,0
0,Current Location,2283,0,00:00.0,0,151.1957225,-33.94995,Low,00:00.0,0,0
0,Current Location,2284,0,00:00.0,0,152.3226258,-32.10238964,Low,00:00.0,0,0
0,Current Location,2285,0,00:00.0,0,138.8504915,-35.02410875,Low,00:00.0,0,0
0,Current Location,2291,0,00:00.0,0,147.137426,-34.7959125,Low,00:00.0,0,0
0,Current Location,2302,0,00:00.0,0,145.9257785,-38.389554,Low,00:00.0,0,0
0,Current Location,2335,0,00:00.0,0,145.017747,-37.70699438,Low,00:00.0,0,0
0,Current Location,2374,0,00:00.0,0,146.9079616,-36.0917884,Low,00:00.0,0,0
0,Current Location,2380,0,00:00.0,0,144.9648736,-37.79769238,Low,00:00.0,0,0
0,Current Location,2397,0,00:00.0,0,138.5968025,-34.9329455,Low,00:00.0,0,0
0,Current Location,2401,0,00:00.0,0,145.2759815,-38.1107375,Low,00:00.0,0,0
0,Current Location,2452,0,00:00.0,0,144.9055305,-37.7906985,Low,00:00.0,0,0
0,Current Location,2470,0,00:00.0,0,153.0661952,-27.585606,Low,00:00.0,0,0
0,Current Location,2490,0,00:00.0,0,145.118501,-37.92655467,Low,00:00.0,0,0
